"task_id","run_tag","n","obs_count","obs_count_mode","y_mode","score_dist","x_noise_dist","method","n_reps","n_success","mean_pred_mse","sd_pred_mse","u_min","u_q25","u_median","u_q75","u_max","mean_runtime_seconds","total_runtime_seconds"
45,"n_100_obs_10_obsmode_fixed_ymode_flr_square_score_gamma_xnoise_t3_method_embedding",100,10,"fixed","flr_square","gamma","t3","embedding",500,500,2.29194536679074,1.84659306916554,NA,NA,NA,NA,NA,1.588878,794.439000000001
40,"n_100_obs_10_obsmode_random_ymode_flr_square_score_t5_xnoise_t3_method_embedding",100,10,"random","flr_square","t5","t3","embedding",500,500,3.62701762972772,7.50819225039141,NA,NA,NA,NA,NA,2.20310400000001,1101.552
44,"n_100_obs_10_obsmode_random_ymode_flr_linear_score_gamma_xnoise_t3_method_embedding",100,10,"random","flr_linear","gamma","t3","embedding",500,500,0.524880999622435,0.0825720036057503,NA,NA,NA,NA,NA,2.074038,1037.019
42,"n_100_obs_10_obsmode_random_ymode_flr_cube_score_t5_xnoise_t3_method_embedding",100,10,"random","flr_cube","t5","t3","embedding",500,500,3.94600970529189,8.23406108826689,NA,NA,NA,NA,NA,2.202052,1101.026
47,"n_100_obs_10_obsmode_fixed_ymode_flr_cube_score_gamma_xnoise_t3_method_embedding",100,10,"fixed","flr_cube","gamma","t3","embedding",500,500,3.16438235764443,2.33955583240708,NA,NA,NA,NA,NA,1.7059,852.949999999999
49,"n_100_obs_10_obsmode_fixed_ymode_flr_linear_score_gaussian_xnoise_gamma_method_embedding",100,10,"fixed","flr_linear","gaussian","gamma","embedding",500,500,0.352553117122361,0.0374729940706647,NA,NA,NA,NA,NA,1.748228,874.114000000001
46,"n_100_obs_10_obsmode_random_ymode_flr_square_score_gamma_xnoise_t3_method_embedding",100,10,"random","flr_square","gamma","t3","embedding",500,500,2.1767818426236,1.71105892607444,NA,NA,NA,NA,NA,2.125768,1062.884
50,"n_100_obs_10_obsmode_random_ymode_flr_linear_score_gaussian_xnoise_gamma_method_embedding",100,10,"random","flr_linear","gaussian","gamma","embedding",500,500,0.349141697609019,0.0446878299753815,NA,NA,NA,NA,NA,2.074228,1037.114
48,"n_100_obs_10_obsmode_random_ymode_flr_cube_score_gamma_xnoise_t3_method_embedding",100,10,"random","flr_cube","gamma","t3","embedding",500,500,3.02151480670153,2.19937941494719,NA,NA,NA,NA,NA,2.142766,1071.383
51,"n_100_obs_10_obsmode_fixed_ymode_flr_square_score_gaussian_xnoise_gamma_method_embedding",100,10,"fixed","flr_square","gaussian","gamma","embedding",500,500,0.736611164794865,0.160896125767252,NA,NA,NA,NA,NA,1.715076,857.537999999999
53,"n_100_obs_10_obsmode_fixed_ymode_flr_cube_score_gaussian_xnoise_gamma_method_embedding",100,10,"fixed","flr_cube","gaussian","gamma","embedding",500,500,0.829348307068849,0.179225811545779,NA,NA,NA,NA,NA,1.741278,870.639
52,"n_100_obs_10_obsmode_random_ymode_flr_square_score_gaussian_xnoise_gamma_method_embedding",100,10,"random","flr_square","gaussian","gamma","embedding",500,500,0.711605760960335,0.176883931188306,NA,NA,NA,NA,NA,2.136708,1068.354
55,"n_100_obs_10_obsmode_fixed_ymode_flr_linear_score_laplace_xnoise_gamma_method_embedding",100,10,"fixed","flr_linear","laplace","gamma","embedding",500,500,0.40069280811197,0.053436183510841,NA,NA,NA,NA,NA,1.689512,844.755999999999
54,"n_100_obs_10_obsmode_random_ymode_flr_cube_score_gaussian_xnoise_gamma_method_embedding",100,10,"random","flr_cube","gaussian","gamma","embedding",500,500,0.784577570889734,0.191627241188074,NA,NA,NA,NA,NA,2.054496,1027.248
57,"n_100_obs_10_obsmode_fixed_ymode_flr_square_score_laplace_xnoise_gamma_method_embedding",100,10,"fixed","flr_square","laplace","gamma","embedding",500,500,2.09881090122477,2.35075539932236,NA,NA,NA,NA,NA,1.703572,851.786
59,"n_100_obs_10_obsmode_fixed_ymode_flr_cube_score_laplace_xnoise_gamma_method_embedding",100,10,"fixed","flr_cube","laplace","gamma","embedding",500,500,2.20236159162732,2.16875646992001,NA,NA,NA,NA,NA,1.589958,794.978999999999
56,"n_100_obs_10_obsmode_random_ymode_flr_linear_score_laplace_xnoise_gamma_method_embedding",100,10,"random","flr_linear","laplace","gamma","embedding",500,500,0.392966408306254,0.0587719947750752,NA,NA,NA,NA,NA,2.105706,1052.853
61,"n_100_obs_10_obsmode_fixed_ymode_flr_linear_score_t5_xnoise_gamma_method_embedding",100,10,"fixed","flr_linear","t5","gamma","embedding",500,500,0.367080152854688,0.07770001986624,NA,NA,NA,NA,NA,1.763798,881.899000000001
58,"n_100_obs_10_obsmode_random_ymode_flr_square_score_laplace_xnoise_gamma_method_embedding",100,10,"random","flr_square","laplace","gamma","embedding",500,500,2.19661575006938,1.79296135058573,NA,NA,NA,NA,NA,2.107612,1053.806
63,"n_100_obs_10_obsmode_fixed_ymode_flr_square_score_t5_xnoise_gamma_method_embedding",100,10,"fixed","flr_square","t5","gamma","embedding",500,500,3.7329229404917,17.2454375185716,NA,NA,NA,NA,NA,1.698422,849.211000000001
60,"n_100_obs_10_obsmode_random_ymode_flr_cube_score_laplace_xnoise_gamma_method_embedding",100,10,"random","flr_cube","laplace","gamma","embedding",500,500,2.25371531684336,1.70819536680818,NA,NA,NA,NA,NA,2.182986,1091.493
65,"n_100_obs_10_obsmode_fixed_ymode_flr_cube_score_t5_xnoise_gamma_method_embedding",100,10,"fixed","flr_cube","t5","gamma","embedding",500,500,3.64790599212693,15.7879043880708,NA,NA,NA,NA,NA,1.704582,852.291000000001
67,"n_100_obs_10_obsmode_fixed_ymode_flr_linear_score_gamma_xnoise_gamma_method_embedding",100,10,"fixed","flr_linear","gamma","gamma","embedding",500,500,0.349987538419755,0.0432810905323935,NA,NA,NA,NA,NA,1.768992,884.496
62,"n_100_obs_10_obsmode_random_ymode_flr_linear_score_t5_xnoise_gamma_method_embedding",100,10,"random","flr_linear","t5","gamma","embedding",500,500,0.364937962516712,0.0839543960597232,NA,NA,NA,NA,NA,2.14193,1070.965
64,"n_100_obs_10_obsmode_random_ymode_flr_square_score_t5_xnoise_gamma_method_embedding",100,10,"random","flr_square","t5","gamma","embedding",500,500,7.04927118587209,87.6593751661884,NA,NA,NA,NA,NA,2.163918,1081.959
66,"n_100_obs_10_obsmode_random_ymode_flr_cube_score_t5_xnoise_gamma_method_embedding",100,10,"random","flr_cube","t5","gamma","embedding",500,500,7.34430826143963,96.3678386125619,NA,NA,NA,NA,NA,2.155718,1077.859
69,"n_100_obs_10_obsmode_fixed_ymode_flr_square_score_gamma_xnoise_gamma_method_embedding",100,10,"fixed","flr_square","gamma","gamma","embedding",500,500,1.01736990072355,1.57197350169051,NA,NA,NA,NA,NA,1.685884,842.942
71,"n_100_obs_10_obsmode_fixed_ymode_flr_cube_score_gamma_xnoise_gamma_method_embedding",100,10,"fixed","flr_cube","gamma","gamma","embedding",500,500,1.24612255665855,1.95505199965698,NA,NA,NA,NA,NA,1.74339,871.695000000001
68,"n_100_obs_10_obsmode_random_ymode_flr_linear_score_gamma_xnoise_gamma_method_embedding",100,10,"random","flr_linear","gamma","gamma","embedding",500,500,0.354017628225446,0.0543906561382446,NA,NA,NA,NA,NA,2.177802,1088.901
70,"n_100_obs_10_obsmode_random_ymode_flr_square_score_gamma_xnoise_gamma_method_embedding",100,10,"random","flr_square","gamma","gamma","embedding",500,500,1.13633274487066,1.26986300698005,NA,NA,NA,NA,NA,2.166778,1083.389
72,"n_100_obs_10_obsmode_random_ymode_flr_cube_score_gamma_xnoise_gamma_method_embedding",100,10,"random","flr_cube","gamma","gamma","embedding",500,500,1.42784770926293,1.58711094559022,NA,NA,NA,NA,NA,2.17026,1085.13
